8.830625764801437035e+05,7.506679258799444884e+06,0.000000000000000000e+00
9.154792942113419995e+05,7.484975528163466603e+06,0.000000000000000000e+00
9.249024598707980476e+05,7.474739394356125966e+06,0.000000000000000000e+00
9.907680966565847630e+05,7.442445684994049370e+06,0.000000000000000000e+00
