282126.023752	7529632.105767	-5000.000000	
282602.349964	7523135.024797	-5000.000000	
284115.861794	7520589.201642	-5000.000000	
285720.554567	7518481.394117	-5000.000000	
287659.164283	7516169.927619	-5000.000000	
288717.476071	7514149.057564	-5000.000000	
289775.736931	7512128.246250	-5000.000000	
292035.426741	7509938.578166	-5000.000000	
292998.440540	7507588.459735	-5000.000000	
294078.755683	7505025.883508	-5000.000000	
295610.208150	7502047.164334	-5000.000000	
299929.508868	7499941.006784	-5000.000000	
302705.029138	7498424.407354	-5000.000000	
305927.020479	7496600.137111	-5000.000000	
307054.677754	7495560.017647	-5000.000000	
311795.007215	7491083.469518	-5000.000000	
314028.266283	7489545.491582	-5000.000000	
315520.481649	7487543.529282	-5000.000000	
320515.615088	7484815.110102	-5000.000000	
324902.799381	7483690.540850	-5000.000000	
328862.202293	7479727.126861	-5000.000000	
332187.473741	7478017.281382	-5000.000000	
335147.923986	7477269.454035	-5000.000000	
340829.804827	7476306.921514	-5000.000000	
343431.633764	7473700.138673	-5000.000000	
345376.750976	7468571.218763	-5000.000000	
349274.038808	7466126.260084	-5000.000000	
352435.183038	7463109.107714	-5000.000000	
357293.694814	7461029.615069	-5000.000000	
