x,y,z	
8098.524924,3465.123314,-25100.000000
10057.834859,2934.513926,-22200.000000
-3613.583665,11074.450568,-24500.000000
-8882.637395,12890.078469,-19500.000000
3987.298753,3415.787003,-27800.000000
-2942.325935,6763.499552,-26900.000000
-7281.609354,8369.688083,-27400.000000
-6409.977870,12589.565410,-23400.000000
-12874.345183,27015.043590, -0.000000
-880.680184,6346.264012,-23500.000000
-484.579868,7569.460116,-24700.000000
-6466.129846,8933.918649,-12500.000000
-1097.315101,7229.589456,-21700.000000
-474.963153,6794.313800,-23700.000000
-761.630179,13325.123526,-27900.000000
5593.043637,-1880.785004,-15700.000000
-4290.034757,7632.536913,-17400.000000
3989.986365,3194.319502,-27300.000000
13907.368527,7851.962339,-21600.000000
-1618.272338,7776.861000,-24700.000000
3131.211171,-2242.922878,-13200.000000
9753.415570,2598.696588,-23000.000000
-3307.492856,3104.014644,-14900.000000
-6833.407107,5495.777019,-18300.000000
-3902.539543,9520.255278,-17500.000000
7394.898688,2127.780543,-25200.000000
6919.063119,7548.760050,-15100.000000
7966.835480,5900.006008,-25600.000000
-7344.131281,13242.148978,-26000.000000
269.327686,4809.995680,-19600.000000
-1816.982700,7220.615309,-23200.000000
5630.465033,3546.387419,-25200.000000
-12134.602162,9857.219495,-12900.000000
-3282.856383,-6974.393847,-10000.000000
5906.916858,6207.678964,-24300.000000
3363.868930,3961.960901,-27200.000000
-2000.435664,5446.269906,-18500.000000
-6163.313920,9380.809702,-25600.000000
-3303.302190,2771.803934,-14100.000000
-7243.186319,5379.757161,-18900.000000
6615.929064,7102.151358,-19100.000000
-4422.274263,9956.706434,-24100.000000
-4530.708656,10398.351866,-25300.000000
-6897.284613,10478.981475,-23000.000000
7691.356138,3128.042841,-25500.000000
-10336.199608,21842.546196,-21700.000000
-5520.982930,7395.402284,-28500.000000
-7098.693848,10144.133082,-27800.000000
-7387.275492,8589.843266,-23200.000000
-5857.634456,17691.311610,-12100.000000
4403.787751,2977.836090,-26700.000000
-1291.894408,6341.144186,-25200.000000
-1091.801621,6786.647568,-23500.000000
-5650.592035,9498.101043,-11500.000000
6219.292760,5879.177444,-23700.000000
-3403.732645,10744.830371,-23200.000000
5559.679841,887.553402,-27300.000000
6352.588168,3333.557892,-27600.000000
5733.246570,3547.623206,-25100.000000
-5437.896029,8947.032263,-26200.000000
-4512.489198,8958.775447,-23200.000000
-3294.919276,2107.382182,-22200.000000
299.478103,2373.819494,-20100.000000
182.986249,3479.900590,-23300.000000
6575.379560,1896.493367,-27900.000000
-4112.387712,9849.868660,-25700.000000
2035.598614,11698.278461,-28500.000000
-6015.247389,5838.520163,-21900.000000
-4811.127534,8179.708928,-27600.000000
1698.905538,5602.871503,-20200.000000
6604.562621,-539.632176,-20300.000000
5978.720529,228.099782,-21100.000000
5908.245077,6096.946346,-25100.000000
4262.122665,6187.861957,-24700.000000
-3436.818536,5206.717268,-13600.000000
4319.416802,9954.029182,-23200.000000
7060.154991,4338.752262,-24400.000000
-7631.355530,11577.124590,-22100.000000
-14506.155945,33639.062298,-7600.000000
6056.210949,2333.264116,-27000.000000
-7707.139999,9471.781658,-19000.000000
-2840.909791,6875.527677,-25600.000000
6467.303420,2338.193915,-26700.000000
6766.354474,3117.012640,-27100.000000
-2298.855101,12862.988769,-29900.000000
-2303.005256,13195.194640,-20300.000000
-2298.855101,12862.988769,-16500.000000
22508.637121,20572.189933,-11700.000000
-8428.365630,9573.242988,-24300.000000
147.352500,6359.015183,-15700.000000
7311.860220,9103.901863,-15000.000000
-7415.721387,10804.601583,-23600.000000
-6898.702741,10589.719070,-23000.000000
-6278.866591,10376.133347,-23700.000000
-2093.159393,12865.557245,-27200.000000
-11136.423006,20060.037546,-17400.000000
-10903.508270,10094.877398,-17100.000000
9541.349951,3149.935100,-25600.000000
314.668909,9462.130252,-25500.000000
-1592.009816,5672.882225,-26600.000000
9218.656974,4364.348880,-23200.000000
7462.075179,5118.776319,-20700.000000
-4019.341543,10626.321404,-24300.000000
-6057.661774,9160.647176,-24100.000000
-5585.787128,12489.307500,-23300.000000
-8521.179281,8796.745640,-17000.000000
-11862.518089,20493.592005,-6300.000000
7658.446415,5896.344897,-24500.000000
6327.391672,5437.478172,-24400.000000
-5043.466629,10281.100924,-23500.000000
11368.115597,5164.754325,-14500.000000
-5785.845111,12043.744219,-24400.000000
7480.526649,3568.525721,-23800.000000
-186.895146,152.732851,-19200.000000
3707.832871,9503.632665,-27800.000000
-5194.236830,5959.742027,-27500.000000
3247.599467,5068.048535,-28100.000000
9495.755327,7025.529289,-26700.000000
-5389.933314,13267.076987,-26200.000000
-6325.488132,14030.458877,-27000.000000
-3892.758250,8745.100209,-23800.000000
9390.347279,7245.782545,-25500.000000
30784.766218,139689.547687,-8600.000000
-4781.226674,13939.315058,-25100.000000
7060.154991,4338.752262,-28600.000000
7076.010296,3009.963103,-26000.000000
-5729.431760,7614.257296,-25400.000000
1579.795330,6930.422527,-28000.000000
-4348.828954,12283.471030,-24100.000000
8605.873425,4024.871466,-22700.000000
-6893.029871,10146.768616,-21000.000000
7862.724983,6009.518164,-24300.000000
-4499.869892,7962.144403,-23800.000000
7354.011043,5560.481349,-21000.000000
3947.011616,6737.793546,-24700.000000
-8024.183848,10132.238993,-17900.000000
-7511.445080,10249.591633,-24500.000000
-5440.713063,9168.506509,-23400.000000
3353.087218,4847.831983,-16000.000000
-4591.458884,7074.946502,-18900.000000
-1511.315830,7445.936744,-25000.000000
-2039.217652,8546.874329,-24800.000000
19173.994566,159502.163677,-9700.000000
-2508.598965,-3198.931675,-10600.000000
-1595.044114,-2301.417661,-12300.000000
-1562.958436,3347.426815,-21500.000000
-4213.817103,9737.833249,-18000.000000
-5030.820218,9284.469170,-18600.000000
-6235.011594,6943.269935,-20000.000000
-11457.356985,-2538.960246,-16400.000000
-1667.975419,11763.334891,-24000.000000
-12416.835155,7859.834229,-24500.000000
4641.247269,8850.424234,-22900.000000
4228.637582,8956.190518,-22200.000000
4229.123084,428.466980,-26700.000000
10294.566482,279.373055,-24800.000000
9768.150440,-7368.398561,-27500.000000
3090.636225,1079.114357,-26100.000000
14550.774068,-3436.574280,-24400.000000
-4567.117683,13277.498477,-24300.000000
-3923.489761,11181.299826,-25800.000000
-30773.497038,11373.100503,-27800.000000
-12252.684413,3210.084230,-13100.000000
-6240.969073,15471.348399,-25000.000000
-3680.135269,8194.011985,-18100.000000
36144.748126,131990.875563,-11500.000000
7492.394032,2571.934759,-25500.000000
-613.493779,9672.150808,-27200.000000
-1843.258056,9324.592494,-23400.000000
-4256.391441,4974.850540,-22100.000000
-2565.801679,9537.062061,-26700.000000
9500.962751,6582.605014,-22900.000000
5722.600187,4433.486773,-25600.000000
6874.425212,2675.310577,-27400.000000
-1650.035766,10323.776718,-27900.000000
-6274.425216,-6015.767852, -0.000000
-2824.212553,5546.691888,-17300.000000
-3152.120448,7093.122834,-25600.000000
-5149.109729,10501.269657,-26900.000000
-8325.536785,9574.570309,-23000.000000
-4851.833939,11391.075286,-25200.000000
9126.321626,3477.284419,-23500.000000
7510.863307,1021.680140,-24700.000000
7582.228837,12318.775640,-22100.000000
-1700.342803,6114.541647,-26400.000000
-9085.560291,20640.396864,-17600.000000
-12388.532299,29236.538158,-5000.000000
-2861.769506,8536.569918,-25400.000000
-2474.102789,2228.471628,-22100.000000
16779.700984,8438.220045,-22400.000000
-10555.967422,7108.940786,-3300.000000
9098.897673,5802.645502,-20900.000000
-4583.139707,-1674.620488,-5500.000000
-2290.779265,4002.835823,-20600.000000
13859.225863,3089.415468,-20000.000000
4107.072306,10505.208365,-24000.000000
794.220903,3930.465161,-15300.000000
-10387.897061,9990.849613,-20000.000000
3265.129804,3628.507383,-27100.000000
1832.957937,3057.238255,-24600.000000
9309.703627,5362.142500,-20800.000000
-3125.639033,4989.129931,-27400.000000
8413.423511,2915.119226,-26200.000000
-6274.625057,10043.921273,-28600.000000
-3816.465612,10850.387571,-25200.000000
6879.718718,2232.379969,-26000.000000
-465.343611,6019.166880,-25000.000000
3893.930133,2639.402639,-28000.000000
-8986.920432,12999.487327,-29900.000000
9499.660813,6693.336102,-21500.000000
-5292.498597,-2458.957808,-6100.000000
9058.857146,486.312218,-19300.000000
-8028.463131,10464.453365,-17100.000000
-8758.326025,11230.333398,-18600.000000
3920.594815,-7992.358792,-17000.000000
6625.540411,-10839.101848,-19400.000000
20742.045138,-51651.522179,-16600.000000
-2136.496021,8102.645620,-26200.000000
-535.124065,3360.238348,-17000.000000
-155.468728,14218.631726,-13700.000000
7920.601160,1137.305592,-24700.000000
-6988.765690,9591.762623,-19900.000000
5725.261447,4212.020956,-26100.000000
8223.636901,1583.896905,-25300.000000
10635.643939,6263.667066,-22600.000000
9910.101725,-10689.168959,-28600.000000
-5719.549665,6839.095066,-27500.000000
-4085.806865,7745.873917,-23700.000000
-2670.015585,9646.509226,-24400.000000
4690.709578,4753.301117,-25600.000000
-9970.076068,17417.028742,-26500.000000
-7748.393827,-3265.835998,-6100.000000
28322.442261,190041.150456,-14200.000000
3308.322139, 85.012523,-20600.000000
-2689.443786,11196.809842,-28900.000000
5347.476338,1438.743490,-27300.000000
-9463.841842,10113.625881,-23200.000000
-8532.625025,9682.653404,-24800.000000
-3963.403398,6196.858868,-25400.000000
-371.749478,-1510.863319,-12400.000000
3693.763492,2193.968857,-26800.000000
3047.412461,4622.608409,-26800.000000
-2640.638991,15516.777966,-25000.000000
7181.429388,2789.724465,-28100.000000
-12370.869504,12180.053161,-5000.000000
-4953.269654,11279.035530,-28100.000000
8915.531162,3917.784414,-24700.000000
2380.601219,8712.236773,-24700.000000
2887.948003,9272.173539,-19800.000000
-9126.994246,15877.348615,-30200.000000
34330.980234,-48624.774396,-9000.000000
-8572.654803,12783.324420,-20500.000000
-2871.499540,9311.722016,-26800.000000
3156.948613,4070.191169,-28500.000000
4507.906313,2868.346816,-27800.000000
-10558.758732,-533.469437,-9000.000000
4894.953384,4866.516703,-25400.000000
5068.869457,16054.210642,-17900.000000
-4917.700929,16595.681607,-23100.000000
3893.585084,-5777.659146,-15100.000000
-5912.648811,13924.961944,-21300.000000
4655.944250,7632.362383,-25400.000000
-4108.669854,25909.107386,-11900.000000
1954.767192,1508.213607,-28400.000000
-6857.552808,7378.323841,-18400.000000
-6140.689562,7609.009667,-18100.000000
-5146.298579,10279.795978,-25500.000000
5653.113137,1663.923964,-26700.000000
-6263.311683,9158.021872,-24800.000000
-3064.624372,8312.514589,-25400.000000
-2025.372179,7439.516717,-26300.000000
-6704.363965,11478.251064,-25100.000000
1749.227960,1505.688570,-27600.000000
-3100.791777,11191.650882,-21900.000000
262.479199,5363.671250,-19200.000000
18362.191011,167687.104747,-19600.000000
-1570.055827,-4294.681641, -0.000000
-2228.222237,7215.472018,-26700.000000
-1539.421902,1464.911304,-21800.000000
6170.944252,1337.900439,-23000.000000
-5759.060604,9939.740377,-22900.000000
-336.432271,3916.470047,-15900.000000
5031.150823,2099.424278,-27400.000000
10315.587861,7256.636921,-23500.000000
-2757.560885,8427.124369,-18700.000000
-9182.457335,-3616.738164,-7500.000000
6225.924081,5325.514684,-23700.000000
-18.462653,3145.147263,-16300.000000
-3545.203859,5648.367477,-27700.000000
2233.167080,12365.190726,-23900.000000
-3799.713303,9521.552252,-25300.000000
7813.885123,1468.280613,-24000.000000
-14148.571122,6618.540224,-29400.000000
6739.889795,5331.662538,-24400.000000
-5318.174632,7619.493867,-22500.000000
-9249.562154,9451.860788,-22000.000000
-20445.987627,8416.481585,-9800.000000
-7512.258408,18334.743273,-21800.000000
-7119.984491,11805.197647,-30200.000000
-9188.325110,12664.611520,-15100.000000
-5356.183703,10609.394788,-24800.000000
-7331.352123,12245.511177,-21900.000000
-3061.840626,8091.042221,-25700.000000
-11558.237086,12966.029507,-17600.000000
-8411.203778,8244.381455,-21900.000000
-6893.029871,10146.768616,-25500.000000
-6758.996469,7711.855355,-20400.000000
6656.954336,3669.446757,-24600.000000
8438.360887,811.209575,-25100.000000
-2878.447810,9865.401717,-24300.000000
6926.984595,6884.367610,-24700.000000
1736.980183,2502.302197,-18500.000000
6542.249640,4664.810515,-25500.000000
-20002.861396,6096.488159,-3300.000000
10126.846946,5814.728636,-20400.000000
-18358.636720,13761.568486,-100.000000
-5694.125221,4845.818000,-26400.000000
-20768.144087,9408.948962,-6800.000000
-4905.512584,7513.982317,-25400.000000
-4587.247739,6742.735503,-18100.000000
8395.061311,4465.365554,-22700.000000
-2342.127865,8100.071924,-26100.000000
-13878.541687,64547.992785,-100.000000
-11414.352020,25594.264302,-7300.000000
-6309.954816,12812.351849,-21000.000000
4776.243811,14721.721287,-18100.000000
-1305.693580,7448.499918,-24800.000000
8101.152899,3243.659225,-24900.000000
-5319.583145,7730.231098,-24900.000000
-5328.032979,8394.654224,-26000.000000
11842.367430,-256.265754,-23200.000000
310.763643,-6818.539390,-27300.000000
-5037.846593,9838.153600,-25900.000000
