922381.251523	7495045.541230	22200.000000	
933614.873808	7495064.424070	21400.000000	
932354.316205	7472456.886100	5000.000000	
931623.219477	7475696.625480	5000.000000	
919277.295879	7502122.348370	9000.000000	
926443.509935	7474511.165670	5000.000000	
928425.948936	7479116.959400	100.000000	
931090.075298	7475045.803390	  0.000000	
918245.324867	7513469.729890	16700.000000	
923223.402237	7495688.170010	20700.000000	
934832.501209	7479934.039940	100.000000	
932793.649663	7466228.402200	5000.000000	
932707.832627	7484878.502260	24700.000000	
936579.191337	7476220.898650	200.000000	
917542.585305	7465214.655470	100.000000	
919810.486524	7506546.803260	20100.000000	
930351.297381	7474400.805990	5000.000000	
940868.632394	7453894.726960	100.000000	
925446.381929	7468323.805520	5000.000000	
928537.807588	7475784.052330	  0.000000	
918148.245145	7513694.304290	  0.000000	
920655.665424	7514846.895280	  0.000000	
931045.568457	7484370.638360	5000.000000	
917105.362174	7513278.640900	15500.000000	
928452.053778	7502091.057090	17300.000000	
929060.897868	7501741.091790	18200.000000	
921214.648946	7482647.931630	  0.000000	
914950.675156	7517553.488740	100.000000	
935180.086312	7466936.901390	  0.000000	
931424.184956	7501452.883050	23500.000000	
931197.130309	7478816.610330	5000.000000	
921716.654673	7519700.904320	5000.000000	
920122.452739	7510422.424270	16500.000000	
920442.157789	7522177.003890	5000.000000	
931324.278667	7501566.682030	25200.000000	
914616.557551	7505134.089700	10500.000000	
922778.910835	7498253.007000	14000.000000	
921698.714539	7507715.918970	15200.000000	
922174.432344	7506260.161300	16200.000000	
922142.638327	7497604.663680	15600.000000	
922151.802125	7497937.350610	15700.000000	
925794.659114	7462431.536360	  0.000000	
924777.010598	7503413.963090	15200.000000	
918085.127766	7511365.603140	19600.000000	
919396.140321	7529307.536780	100.000000	
920625.697167	7509964.794990	23000.000000	
932054.803398	7501879.118990	45800.000000	
906362.813861	7504910.613410	5000.000000	
921528.392426	7501505.824660	16200.000000	
923799.132554	7483020.140210	5000.000000	
921039.608509	7494971.524020	14800.000000	
935824.158102	7475021.567510	5000.000000	
913787.983430	7524242.545270	  0.000000	
920171.077297	7508423.544330	17900.000000	
924161.904850	7503541.937890	26300.000000	
915299.168485	7511329.926920	8800.000000	
920686.362405	7508409.475220	14500.000000	
933617.238588	7491512.477790	26500.000000	
918291.965951	7507586.920700	18000.000000	
918291.965951	7507586.920700	18000.000000	
934102.229014	7497714.525570	19400.000000	
913543.998760	7511266.138620	5000.000000	
918000.884019	7508260.663610	20300.000000	
917445.663467	7510606.130250	18900.000000	
917862.987855	7514589.801050	100.000000	
929293.167894	7487971.839580	24600.000000	
917749.628240	7506602.897910	17900.000000	
929873.241515	7486623.605830	21000.000000	
919628.589730	7507439.564700	17700.000000	
919219.412262	7507561.689160	17900.000000	
924920.225087	7497416.914880	23800.000000	
940169.835973	7497208.453280	25400.000000	
920291.428216	7493993.285540	26100.000000	
923838.181076	7495560.182520	26900.000000	
930424.409815	7480614.417450	34400.000000	
930266.495579	7493272.044630	27000.000000	
926102.472845	7506595.796890	16500.000000	
919801.408433	7506214.125260	14300.000000	
918589.046708	7488269.200180	  0.000000	
911156.342518	7499123.966450	  0.000000	
926382.581172	7490717.126120	25300.000000	
919798.382148	7506103.232580	19800.000000	
918517.619659	7515903.736110	  0.000000	
921795.690770	7507491.306620	17600.000000	
925700.982806	7495841.457790	25100.000000	
927135.519384	7499242.095340	23500.000000	
920140.811835	7507314.615620	17100.000000	
937337.806638	7488298.417500	24500.000000	
935852.298221	7486786.905280	24300.000000	
916139.943375	7508089.131990	6500.000000	
924643.520902	7494871.966430	18400.000000	
931788.590518	7488789.391010	27100.000000	
933286.353854	7490744.888400	24700.000000	
933887.213533	7486509.937630	26100.000000	
918044.158682	7502266.943470	12700.000000	
927548.412177	7495568.013010	25900.000000	
924288.479453	7493217.062900	16200.000000	
926884.145481	7493921.746550	18100.000000	
919116.742466	7500018.203280	12600.000000	
920986.438352	7508068.344530	17300.000000	
924599.709219	7485883.453280	32000.000000	
922265.299692	7505813.752930	16400.000000	
934860.110571	7495362.095180	20700.000000	
934208.370988	7497822.515240	19700.000000	
926812.106836	7495033.622850	25800.000000	
928859.498924	7490869.780560	27600.000000	
928181.788611	7496105.255370	26900.000000	
930753.264996	7495922.153710	23300.000000	
924259.296992	7495881.468330	16700.000000	
924734.180901	7494425.515820	18200.000000	
933164.533584	7490082.366030	24900.000000	
924629.696761	7498090.867240	25300.000000	
924408.357756	7497542.083070	23600.000000	
923790.429874	7497559.183920	26200.000000	
928438.593560	7486885.955790	16400.000000	
923913.514724	7494559.253440	26100.000000	
966499.480530	7491654.602360	  0.000000	
914714.697972	7516450.152830	  0.000000	
934855.892665	7491588.285670	24300.000000	
930652.873041	7503361.380140	18400.000000	
936420.862579	7488657.665800	24500.000000	
929243.029100	7482534.666850	25400.000000	
922707.935426	7506911.385870	14500.000000	
922327.213801	7496822.717350	26500.000000	
916219.005241	7507199.232810	11500.000000	
923588.119366	7516431.418880	1700.000000	
934281.193427	7489495.670280	22900.000000	
934608.963538	7490152.334610	23200.000000	
928204.503930	7489556.279300	17600.000000	
919734.021948	7492454.905700	19900.000000	
920800.779821	7497530.590370	23600.000000	
930393.691919	7531115.612490	44200.000000	
921571.359770	7506831.587450	18900.000000	
936414.379289	7495650.870860	23400.000000	
927147.197601	7488586.998350	15800.000000	
928775.407759	7487875.405750	15400.000000	
921912.235581	7496723.172260	24700.000000	
935424.376023	7493459.082870	20300.000000	
933896.229213	7497720.358760	21400.000000	
923231.269604	7492247.514800	18500.000000	
921996.882958	7496054.961830	23400.000000	
935888.655528	7491669.868900	24500.000000	
936715.108911	7484542.189940	27900.000000	
918265.583789	7495269.526790	16500.000000	
922421.020621	7496487.189990	25500.000000	
935768.378636	7487455.304470	25700.000000	
918904.687653	7499802.045090	26000.000000	
920722.146871	7498420.572040	24400.000000	
919379.530346	7490799.977630	18500.000000	
906262.506471	7485606.378820	5200.000000	
921787.877437	7495949.740180	23600.000000	
925279.872664	7502956.119820	11100.000000	
937250.750829	7488855.922020	25000.000000	
915215.485179	7508225.060860	16800.000000	
931751.483301	7491121.318430	26800.000000	
931224.200048	7490692.233310	28200.000000	
922106.763121	7488838.195470	  0.000000	
922115.139997	7496606.602540	25200.000000	
922771.685170	7494257.894950	25700.000000	
940656.938210	7492643.215280	31200.000000	
922251.735439	7497823.617900	3100.000000	
925048.439285	7487202.775720	16100.000000	
926752.399602	7496589.096500	25600.000000	
953760.544383	7496589.978900	10800.000000	
920343.196302	7495878.486060	24500.000000	
925996.334692	7499051.810970	24800.000000	
930438.087205	7492046.305720	25800.000000	
930756.334814	7492370.319300	26100.000000	
933622.571563	7488071.425450	25000.000000	
921800.094282	7496393.321960	28000.000000	
929835.921665	7488955.487490	19100.000000	
922826.814506	7496254.031630	24700.000000	
932150.085070	7487003.240880	27500.000000	
933956.598984	7488949.910890	25700.000000	
933966.055686	7489282.634280	26700.000000	
918198.957584	7496603.044210	19900.000000	
943659.157679	7496663.787680	15100.000000	
936389.087922	7494763.593420	19100.000000	
920273.148305	7493327.920180	22600.000000	
922485.217133	7498816.004820	28800.000000	
916458.009081	7489437.237940	21700.000000	
930194.709696	7490721.254570	29100.000000	
933526.862461	7491959.026880	28800.000000	
934437.750440	7491378.180500	26400.000000	
922935.916842	7496472.981340	25300.000000	
929264.845380	7494299.098390	27800.000000	
935784.215481	7488009.852930	24500.000000	
921700.169751	7496507.052850	25000.000000	
921539.972404	7498176.147870	26500.000000	
923710.023121	7502111.651410	27300.000000	
939894.126971	7564148.710240	35100.000000	
915200.420148	7515327.433960	11100.000000	
925770.032243	7494618.701860	25700.000000	
934895.705217	7489367.183620	26300.000000	
918874.316697	7502466.270480	21200.000000	
930939.524974	7484262.644080	20000.000000	
934708.756855	7490038.496760	25900.000000	
934596.340511	7489708.701190	25600.000000	
919876.963144	7497666.907340	22100.000000	
920507.040353	7498093.541480	20000.000000	
923006.954036	7491587.831550	22500.000000	
932875.185499	7494419.387920	24600.000000	
945365.073117	7495060.119210	21300.000000	
927196.141920	7494024.025750	26200.000000	
924059.313735	7488673.095750	16400.000000	
926994.050024	7490478.074250	23400.000000	
926600.854898	7491154.980870	23600.000000	
937839.780392	7487840.014280	23600.000000	
936221.352620	7510641.133540	9500.000000	
935264.573240	7491465.654670	22400.000000	
936403.462887	7491655.180110	20100.000000	
933097.577027	7502293.718250	22900.000000	
918231.082734	7509142.194480	19000.000000	
1196953.394610	7312736.904130	38300.000000	
1199397.465320	7358672.540770	29000.000000	
924522.092787	7494209.433580	23800.000000	
924500.553007	7493433.145870	24000.000000	
924080.976863	7496885.251350	27000.000000	
919258.794579	7493910.640600	19800.000000	
953770.399540	7496922.759910	11000.000000	
